"id","tournament_title","tournament_link","tournament_year","tournament_start_date","last_update"
446,Winston-Salem,/en/scores/archive/winston-salem/6242/2012/draws?matchtype=singles,2012,2012-08-19 00:00:00,2020-09-29 11:30:04
447,US Open,/en/scores/archive/us-open/560/2012/draws?matchtype=singles,2012,2012-08-27 00:00:00,2020-09-29 11:30:10
474,Memphis,/en/scores/archive/memphis/402/2013/draws?matchtype=singles,2013,2013-02-18 00:00:00,
449,Metz,/en/scores/archive/metz/341/2012/draws?matchtype=singles,2012,2012-09-17 00:00:00,2020-09-29 11:30:14
451,Bangkok,/en/scores/archive/bangkok/1720/2012/draws?matchtype=singles,2012,2012-09-24 00:00:00,2020-09-29 11:30:18
452,Beijing,/en/scores/archive/beijing/747/2012/draws?matchtype=singles,2012,2012-10-01 00:00:00,2020-09-29 11:30:20
453,Tokyo,/en/scores/archive/tokyo/329/2012/draws?matchtype=singles,2012,2012-10-01 00:00:00,2020-09-29 11:30:22
454,ATP Masters 1000 Shanghai,/en/scores/archive/shanghai/5014/2012/draws?matchtype=singles,2012,2012-10-07 00:00:00,2020-09-29 11:30:25
455,Moscow,/en/scores/archive/moscow/438/2012/draws?matchtype=singles,2012,2012-10-15 00:00:00,2020-09-29 11:30:27
456,Stockholm,/en/scores/archive/stockholm/429/2012/draws?matchtype=singles,2012,2012-10-15 00:00:00,2020-09-29 11:30:29
457,Vienna,/en/scores/archive/vienna/337/2012/draws?matchtype=singles,2012,2012-10-15 00:00:00,2020-09-29 11:30:31
458,Valencia,/en/scores/archive/valencia/573/2012/draws?matchtype=singles,2012,2012-10-21 00:00:00,2020-09-29 11:30:33
459,Basel,/en/scores/archive/basel/328/2012/draws?matchtype=singles,2012,2012-10-22 00:00:00,2020-09-29 11:30:35
461,ATP Finals,/en/scores/archive/atp-finals/605/2012/draws?matchtype=singles,2012,2012-11-05 00:00:00,2020-09-29 11:30:39
462,Brisbane,/en/scores/archive/brisbane/339/2013/draws?matchtype=singles,2013,2012-12-30 00:00:00,2020-09-29 11:30:41
463,Doha,/en/scores/archive/doha/451/2013/draws?matchtype=singles,2013,2012-12-31 00:00:00,2020-09-29 11:30:43
464,Chennai,/en/scores/archive/chennai/891/2013/draws?matchtype=singles,2013,2012-12-31 00:00:00,2020-09-29 11:30:45
465,Sydney,/en/scores/archive/sydney/338/2013/draws?matchtype=singles,2013,2013-01-07 00:00:00,2020-09-29 11:30:47
466,Auckland,/en/scores/archive/auckland/301/2013/draws?matchtype=singles,2013,2013-01-07 00:00:00,2020-09-29 11:30:49
467,Australian Open,/en/scores/archive/australian-open/580/2013/draws?matchtype=singles,2013,2013-01-14 00:00:00,2020-09-29 11:30:54
468,Montpellier,/en/scores/archive/montpellier/375/2013/draws?matchtype=singles,2013,2013-02-04 00:00:00,2020-09-29 11:30:57
469,Vina del Mar,/en/scores/archive/vina-del-mar/505/2013/draws?matchtype=singles,2013,2013-02-04 00:00:00,2020-09-29 11:30:59
470,Zagreb,/en/scores/archive/zagreb/2276/2013/draws?matchtype=singles,2013,2013-02-04 00:00:00,2020-09-29 11:31:01
471,Rotterdam,/en/scores/archive/rotterdam/407/2013/draws?matchtype=singles,2013,2013-02-11 00:00:00,2020-09-29 11:31:03
472,San Jose,/en/scores/archive/san-jose/424/2013/draws?matchtype=singles,2013,2013-02-11 00:00:00,2020-09-29 11:31:05
475,Marseille,/en/scores/archive/marseille/496/2013/draws?matchtype=singles,2013,2013-02-18 00:00:00,2020-09-29 11:31:11
476,Buenos Aires,/en/scores/archive/buenos-aires/506/2013/draws?matchtype=singles,2013,2013-02-18 00:00:00,2020-09-29 11:31:13
477,Dubai,/en/scores/archive/dubai/495/2013/draws?matchtype=singles,2013,2013-02-25 00:00:00,2020-09-29 11:31:15
478,Acapulco,/en/scores/archive/acapulco/807/2013/draws?matchtype=singles,2013,2013-02-25 00:00:00,2020-09-29 11:31:17
479,Delray Beach,/en/scores/archive/delray-beach/499/2013/draws?matchtype=singles,2013,2013-02-25 00:00:00,2020-09-29 11:31:19
480,ATP Masters 1000 Indian Wells,/en/scores/archive/indian-wells/404/2013/draws?matchtype=singles,2013,2013-03-07 00:00:00,2020-09-29 11:31:24
481,ATP Masters 1000 Miami,/en/scores/archive/miami/403/2013/draws?matchtype=singles,2013,2013-03-20 00:00:00,2020-09-29 11:31:30
482,Houston,/en/scores/archive/houston/717/2013/draws?matchtype=singles,2013,2013-04-08 00:00:00,2020-09-29 11:31:32
483,Casablanca,/en/scores/archive/casablanca/360/2013/draws?matchtype=singles,2013,2013-04-08 00:00:00,2020-09-29 11:31:34
485,Barcelona,/en/scores/archive/barcelona/425/2013/draws?matchtype=singles,2013,2013-04-22 00:00:00,2020-09-29 11:31:39
486,Bucharest,/en/scores/archive/bucharest/773/2013/draws?matchtype=singles,2013,2013-04-22 00:00:00,2020-09-29 11:31:41
487,Munich,/en/scores/archive/munich/308/2013/draws?matchtype=singles,2013,2013-04-29 00:00:00,2020-09-29 11:31:43
488,Oeiras,/en/scores/archive/oeiras/468/2013/draws?matchtype=singles,2013,2013-04-29 00:00:00,2020-09-29 11:31:45
489,ATP Masters 1000 Madrid,/en/scores/archive/madrid/1536/2013/draws?matchtype=singles,2013,2013-05-05 00:00:00,2020-09-29 11:31:48
490,ATP Masters 1000 Rome,/en/scores/archive/rome/416/2013/draws?matchtype=singles,2013,2013-05-12 00:00:00,2020-09-29 11:31:51
491,Dusseldorf,/en/scores/archive/dusseldorf/6710/2013/draws?matchtype=singles,2013,2013-05-19 00:00:00,2020-09-29 11:31:53
492,Nice,/en/scores/archive/nice/6120/2013/draws?matchtype=singles,2013,2013-05-19 00:00:00,2020-09-29 11:31:55
493,Roland Garros,/en/scores/archive/roland-garros/520/2013/draws?matchtype=singles,2013,2013-05-27 00:00:00,2020-09-29 11:32:00
494,Halle,/en/scores/archive/halle/500/2013/draws?matchtype=singles,2013,2013-06-10 00:00:00,2020-09-29 11:32:02
495,London / Queens Club,/en/scores/archive/london/311/2013/draws?matchtype=singles,2013,2013-06-10 00:00:00,2020-09-29 11:32:05
497,Eastbourne,/en/scores/archive/eastbourne/741/2013/draws?matchtype=singles,2013,2013-06-17 00:00:00,2020-09-29 11:32:09
498,Wimbledon,/en/scores/archive/wimbledon/540/2013/draws?matchtype=singles,2013,2013-06-24 00:00:00,2020-09-29 11:32:14
499,Newport,/en/scores/archive/newport/315/2013/draws?matchtype=singles,2013,2013-07-08 00:00:00,2020-09-29 11:32:16
500,Bastad,/en/scores/archive/bastad/316/2013/draws?matchtype=singles,2013,2013-07-08 00:00:00,2020-09-29 11:32:18
501,Stuttgart,/en/scores/archive/stuttgart/321/2013/draws?matchtype=singles,2013,2013-07-08 00:00:00,2020-09-29 11:32:20
502,Hamburg,/en/scores/archive/hamburg/414/2013/draws?matchtype=singles,2013,2013-07-15 00:00:00,2020-09-29 11:32:22
503,Bogota,/en/scores/archive/bogota/6718/2013/draws?matchtype=singles,2013,2013-07-15 00:00:00,2020-09-29 11:32:24
504,Atlanta,/en/scores/archive/atlanta/6116/2013/draws?matchtype=singles,2013,2013-07-22 00:00:00,2020-09-29 11:32:26
505,Gstaad,/en/scores/archive/gstaad/314/2013/draws?matchtype=singles,2013,2013-07-22 00:00:00,2020-09-29 11:32:28
506,Umag,/en/scores/archive/umag/439/2013/draws?matchtype=singles,2013,2013-07-22 00:00:00,2020-09-29 11:32:30
507,Kitzbuhel,/en/scores/archive/kitzbuhel/319/2013/draws?matchtype=singles,2013,2013-07-28 00:00:00,2020-09-29 11:32:32
509,ATP Masters 1000 Canada,/en/scores/archive/montreal/421/2013/draws?matchtype=singles,2013,2013-08-05 00:00:00,2020-09-29 11:32:38
510,ATP Masters 1000 Cincinnati,/en/scores/archive/cincinnati/422/2013/draws?matchtype=singles,2013,2013-08-11 00:00:00,2020-09-29 11:32:41
511,Winston-Salem,/en/scores/archive/winston-salem/6242/2013/draws?matchtype=singles,2013,2013-08-18 00:00:00,2020-09-29 11:32:44
512,US Open,/en/scores/archive/us-open/560/2013/draws?matchtype=singles,2013,2013-08-26 00:00:00,2020-09-29 11:32:49
513,St. Petersburg,/en/scores/archive/st-petersburg/568/2013/draws?matchtype=singles,2013,2013-09-16 00:00:00,2020-09-29 11:32:51
514,Metz,/en/scores/archive/metz/341/2013/draws?matchtype=singles,2013,2013-09-16 00:00:00,2020-09-29 11:32:53
515,Kuala Lumpur,/en/scores/archive/kuala-lumpur/6003/2013/draws?matchtype=singles,2013,2013-09-23 00:00:00,2020-09-29 11:32:54
517,Beijing,/en/scores/archive/beijing/747/2013/draws?matchtype=singles,2013,2013-09-30 00:00:00,2020-09-29 11:32:58
518,Tokyo,/en/scores/archive/tokyo/329/2013/draws?matchtype=singles,2013,2013-09-30 00:00:00,2020-09-29 11:33:00
520,Moscow,/en/scores/archive/moscow/438/2013/draws?matchtype=singles,2013,2013-10-14 00:00:00,2020-09-29 11:33:05
521,Stockholm,/en/scores/archive/stockholm/429/2013/draws?matchtype=singles,2013,2013-10-14 00:00:00,2020-09-29 11:33:07
522,Vienna,/en/scores/archive/vienna/337/2013/draws?matchtype=singles,2013,2013-10-14 00:00:00,2020-09-29 11:33:09
523,Valencia,/en/scores/archive/valencia/573/2013/draws?matchtype=singles,2013,2013-10-21 00:00:00,2020-09-29 11:33:11
524,Basel,/en/scores/archive/basel/328/2013/draws?matchtype=singles,2013,2013-10-21 00:00:00,2020-09-29 11:33:13
525,ATP Masters 1000 Paris,/en/scores/archive/paris/352/2013/draws?matchtype=singles,2013,2013-10-28 00:00:00,2020-09-29 11:33:16
526,ATP Finals,/en/scores/archive/atp-finals/605/2013/draws?matchtype=singles,2013,2013-11-04 00:00:00,2020-09-29 11:33:17
527,Brisbane,/en/scores/archive/brisbane/339/2014/draws?matchtype=singles,2014,2013-12-29 00:00:00,2020-09-29 11:33:19
528,Doha,/en/scores/archive/doha/451/2014/draws?matchtype=singles,2014,2013-12-30 00:00:00,2020-09-29 11:33:21
529,Chennai,/en/scores/archive/chennai/891/2014/draws?matchtype=singles,2014,2013-12-30 00:00:00,2020-09-29 11:33:24
531,Sydney,/en/scores/archive/sydney/338/2014/draws?matchtype=singles,2014,2014-01-06 00:00:00,2020-09-29 11:33:27
532,Australian Open,/en/scores/archive/australian-open/580/2014/draws?matchtype=singles,2014,2014-01-13 00:00:00,2020-09-29 11:33:33
533,Montpellier,/en/scores/archive/montpellier/375/2014/draws?matchtype=singles,2014,2014-02-03 00:00:00,2020-09-29 11:33:35
534,Vina del Mar,/en/scores/archive/vina-del-mar/505/2014/draws?matchtype=singles,2014,2014-02-03 00:00:00,2020-09-29 11:33:37
535,Zagreb,/en/scores/archive/zagreb/2276/2014/draws?matchtype=singles,2014,2014-02-03 00:00:00,2020-09-29 11:33:38
536,Rotterdam,/en/scores/archive/rotterdam/407/2014/draws?matchtype=singles,2014,2014-02-10 00:00:00,2020-09-29 11:33:40
537,Memphis,/en/scores/archive/memphis/424/2014/draws?matchtype=singles,2014,2014-02-10 00:00:00,2020-09-29 11:33:42
538,Buenos Aires,/en/scores/archive/buenos-aires/506/2014/draws?matchtype=singles,2014,2014-02-10 00:00:00,2020-09-29 11:33:44
540,Marseille,/en/scores/archive/marseille/496/2014/draws?matchtype=singles,2014,2014-02-17 00:00:00,2020-09-29 11:33:49
541,Delray Beach,/en/scores/archive/delray-beach/499/2014/draws?matchtype=singles,2014,2014-02-17 00:00:00,2020-09-29 11:33:50
542,Dubai,/en/scores/archive/dubai/495/2014/draws?matchtype=singles,2014,2014-02-24 00:00:00,2020-09-29 11:33:52
543,Acapulco,/en/scores/archive/acapulco/807/2014/draws?matchtype=singles,2014,2014-02-24 00:00:00,2020-09-29 11:33:54
544,Sao Paulo,/en/scores/archive/sao-paulo/533/2014/draws?matchtype=singles,2014,2014-02-24 00:00:00,2020-09-29 11:33:56
545,ATP Masters 1000 Indian Wells,/en/scores/archive/indian-wells/404/2014/draws?matchtype=singles,2014,2014-03-06 00:00:00,2020-09-29 11:34:02
546,ATP Masters 1000 Miami,/en/scores/archive/miami/403/2014/draws?matchtype=singles,2014,2014-03-19 00:00:00,2020-09-29 11:34:07
547,Houston,/en/scores/archive/houston/717/2014/draws?matchtype=singles,2014,2014-04-07 00:00:00,2020-09-29 11:34:09
548,Casablanca,/en/scores/archive/casablanca/360/2014/draws?matchtype=singles,2014,2014-04-07 00:00:00,2020-09-29 11:34:11
549,ATP Masters 1000 Monte Carlo,/en/scores/archive/monte-carlo/410/2014/draws?matchtype=singles,2014,2014-04-13 00:00:00,2020-09-29 11:34:14
550,Barcelona,/en/scores/archive/barcelona/425/2014/draws?matchtype=singles,2014,2014-04-21 00:00:00,2020-09-29 11:34:17
551,Bucharest,/en/scores/archive/bucharest/773/2014/draws?matchtype=singles,2014,2014-04-21 00:00:00,2020-09-29 11:34:19
553,Oeiras,/en/scores/archive/oeiras/468/2014/draws?matchtype=singles,2014,2014-04-28 00:00:00,2020-09-29 11:34:23
554,ATP Masters 1000 Madrid,/en/scores/archive/madrid/1536/2014/draws?matchtype=singles,2014,2014-05-04 00:00:00,2020-09-29 11:34:26
555,ATP Masters 1000 Rome,/en/scores/archive/rome/416/2014/draws?matchtype=singles,2014,2014-05-11 00:00:00,2020-09-29 11:34:29
556,Dusseldorf,/en/scores/archive/dusseldorf/6710/2014/draws?matchtype=singles,2014,2014-05-18 00:00:00,2020-09-29 11:34:30
557,Nice,/en/scores/archive/nice/6120/2014/draws?matchtype=singles,2014,2014-05-18 00:00:00,2020-09-29 11:34:32
558,Roland Garros,/en/scores/archive/roland-garros/520/2014/draws?matchtype=singles,2014,2014-05-26 00:00:00,2020-09-29 11:34:37
559,Halle,/en/scores/archive/halle/500/2014/draws?matchtype=singles,2014,2014-06-09 00:00:00,2020-09-29 11:34:39
560,London / Queens Club,/en/scores/archive/london/311/2014/draws?matchtype=singles,2014,2014-06-09 00:00:00,2020-09-29 11:34:42
562,Eastbourne,/en/scores/archive/eastbourne/741/2014/draws?matchtype=singles,2014,2014-06-16 00:00:00,2020-09-29 11:34:46
563,Wimbledon,/en/scores/archive/wimbledon/540/2014/draws?matchtype=singles,2014,2014-06-23 00:00:00,2020-09-29 11:34:52
564,Newport,/en/scores/archive/newport/315/2014/draws?matchtype=singles,2014,2014-07-07 00:00:00,2020-09-29 11:34:54
565,Bastad,/en/scores/archive/bastad/316/2014/draws?matchtype=singles,2014,2014-07-07 00:00:00,2020-09-29 11:34:55
566,Stuttgart,/en/scores/archive/stuttgart/321/2014/draws?matchtype=singles,2014,2014-07-07 00:00:00,2020-09-29 11:34:58
567,Hamburg,/en/scores/archive/hamburg/414/2014/draws?matchtype=singles,2014,2014-07-14 00:00:00,2020-09-29 11:35:01
568,Bogota,/en/scores/archive/bogota/6718/2014/draws?matchtype=singles,2014,2014-07-14 00:00:00,2020-09-29 11:35:02
569,Atlanta,/en/scores/archive/atlanta/6116/2014/draws?matchtype=singles,2014,2014-07-21 00:00:00,2020-09-29 11:35:04
570,Gstaad,/en/scores/archive/gstaad/314/2014/draws?matchtype=singles,2014,2014-07-21 00:00:00,2020-09-29 11:35:06
571,Umag,/en/scores/archive/umag/439/2014/draws?matchtype=singles,2014,2014-07-21 00:00:00,2020-09-29 11:35:08
572,Kitzbuhel,/en/scores/archive/kitzbuhel/319/2014/draws?matchtype=singles,2014,2014-07-27 00:00:00,2020-09-29 11:35:10
574,ATP Masters 1000 Canada,/en/scores/archive/toronto/421/2014/draws?matchtype=singles,2014,2014-08-04 00:00:00,2020-09-29 11:35:16
575,ATP Masters 1000 Cincinnati,/en/scores/archive/cincinnati/422/2014/draws?matchtype=singles,2014,2014-08-10 00:00:00,2020-09-29 11:35:19
576,Winston-Salem,/en/scores/archive/winston-salem/6242/2014/draws?matchtype=singles,2014,2014-08-17 00:00:00,2020-09-29 11:35:22
577,US Open,/en/scores/archive/us-open/560/2014/draws?matchtype=singles,2014,2014-08-25 00:00:00,2020-09-29 11:35:27
578,Metz,/en/scores/archive/metz/341/2014/draws?matchtype=singles,2014,2014-09-15 00:00:00,2020-09-29 11:35:29
579,Kuala Lumpur,/en/scores/archive/kuala-lumpur/6003/2014/draws?matchtype=singles,2014,2014-09-22 00:00:00,2020-09-29 11:35:31
580,Shenzhen,/en/scores/archive/shenzhen/6967/2014/draws?matchtype=singles,2014,2014-09-22 00:00:00,2020-09-29 11:35:33
581,Beijing,/en/scores/archive/beijing/747/2014/draws?matchtype=singles,2014,2014-09-29 00:00:00,2020-09-29 11:35:35
582,Tokyo,/en/scores/archive/tokyo/329/2014/draws?matchtype=singles,2014,2014-09-29 00:00:00,2020-09-29 11:35:37
590,ATP Finals,/en/scores/archive/atp-finals/605/2014/draws?matchtype=singles,2014,2014-11-09 00:00:00,
585,Stockholm,/en/scores/archive/stockholm/429/2014/draws?matchtype=singles,2014,2014-10-13 00:00:00,2020-09-29 11:35:43
586,Vienna,/en/scores/archive/vienna/337/2014/draws?matchtype=singles,2014,2014-10-13 00:00:00,2020-09-29 11:35:45
588,Basel,/en/scores/archive/basel/328/2014/draws?matchtype=singles,2014,2014-10-20 00:00:00,2020-09-29 11:35:49
589,ATP Masters 1000 Paris,/en/scores/archive/paris/352/2014/draws?matchtype=singles,2014,2014-10-27 00:00:00,2020-09-29 11:35:52
591,Brisbane,/en/scores/archive/brisbane/339/2015/draws?matchtype=singles,2015,2015-01-04 00:00:00,2020-09-29 11:35:55
592,Doha,/en/scores/archive/doha/451/2015/draws?matchtype=singles,2015,2015-01-05 00:00:00,2020-09-29 11:35:57
593,Chennai,/en/scores/archive/chennai/891/2015/draws?matchtype=singles,2015,2015-01-05 00:00:00,2020-09-29 11:35:59
594,Sydney,/en/scores/archive/sydney/338/2015/draws?matchtype=singles,2015,2015-01-11 00:00:00,2020-09-29 11:36:01
595,Auckland,/en/scores/archive/auckland/301/2015/draws?matchtype=singles,2015,2015-01-12 00:00:00,2020-09-29 11:36:03
596,Australian Open,/en/scores/archive/australian-open/580/2015/draws?matchtype=singles,2015,2015-01-19 00:00:00,2020-09-29 11:36:08
598,Quito,/en/scores/archive/quito/7161/2015/draws?matchtype=singles,2015,2015-02-02 00:00:00,2020-09-29 11:36:12
599,Zagreb,/en/scores/archive/zagreb/2276/2015/draws?matchtype=singles,2015,2015-02-02 00:00:00,2020-09-29 11:36:14
600,Rotterdam,/en/scores/archive/rotterdam/407/2015/draws?matchtype=singles,2015,2015-02-09 00:00:00,2020-09-29 11:36:16
601,Memphis,/en/scores/archive/memphis/424/2015/draws?matchtype=singles,2015,2015-02-09 00:00:00,2020-09-29 11:36:18
602,Sao Paulo,/en/scores/archive/sao-paulo/533/2015/draws?matchtype=singles,2015,2015-02-09 00:00:00,2020-09-29 11:36:20
603,Rio de Janeiro,/en/scores/archive/rio-de-janeiro/6932/2015/draws?matchtype=singles,2015,2015-02-16 00:00:00,2020-09-29 11:36:22
604,Marseille,/en/scores/archive/marseille/496/2015/draws?matchtype=singles,2015,2015-02-16 00:00:00,2020-09-29 11:36:24
605,Delray Beach,/en/scores/archive/delray-beach/499/2015/draws?matchtype=singles,2015,2015-02-16 00:00:00,2020-09-29 11:36:25
606,Dubai,/en/scores/archive/dubai/495/2015/draws?matchtype=singles,2015,2015-02-23 00:00:00,2020-09-29 11:36:27
607,Acapulco,/en/scores/archive/acapulco/807/2015/draws?matchtype=singles,2015,2015-02-23 00:00:00,2020-09-29 11:36:29
609,ATP Masters 1000 Indian Wells,/en/scores/archive/indian-wells/404/2015/draws?matchtype=singles,2015,2015-03-12 00:00:00,2020-09-29 11:36:37
610,ATP Masters 1000 Miami,/en/scores/archive/miami/403/2015/draws?matchtype=singles,2015,2015-03-25 00:00:00,2020-09-29 11:36:42
611,Houston,/en/scores/archive/houston/717/2015/draws?matchtype=singles,2015,2015-04-06 00:00:00,2020-09-29 11:36:44
612,Casablanca,/en/scores/archive/casablanca/360/2015/draws?matchtype=singles,2015,2015-04-06 00:00:00,2020-09-29 11:36:46
613,ATP Masters 1000 Monte Carlo,/en/scores/archive/monte-carlo/410/2015/draws?matchtype=singles,2015,2015-04-12 00:00:00,2020-09-29 11:36:49
614,Barcelona,/en/scores/archive/barcelona/425/2015/draws?matchtype=singles,2015,2015-04-20 00:00:00,2020-09-29 11:36:52
615,Bucharest,/en/scores/archive/bucharest/773/2015/draws?matchtype=singles,2015,2015-04-20 00:00:00,2020-09-29 11:36:54
616,Estoril,/en/scores/archive/estoril/7290/2015/draws?matchtype=singles,2015,2015-04-27 00:00:00,2020-09-29 11:36:56
617,Istanbul,/en/scores/archive/istanbul/7163/2015/draws?matchtype=singles,2015,2015-04-27 00:00:00,2020-09-29 11:36:57
618,Munich,/en/scores/archive/munich/308/2015/draws?matchtype=singles,2015,2015-04-27 00:00:00,2020-09-29 11:36:59
620,ATP Masters 1000 Rome,/en/scores/archive/rome/416/2015/draws?matchtype=singles,2015,2015-05-10 00:00:00,2020-09-29 11:37:06
621,Geneva,/en/scores/archive/geneva/322/2015/draws?matchtype=singles,2015,2015-05-17 00:00:00,2020-09-29 11:37:07
622,Nice,/en/scores/archive/nice/6120/2015/draws?matchtype=singles,2015,2015-05-17 00:00:00,2020-09-29 11:37:09
623,Roland Garros,/en/scores/archive/roland-garros/520/2015/draws?matchtype=singles,2015,2015-05-24 00:00:00,2020-09-29 11:38:55
624,Stuttgart,/en/scores/archive/stuttgart/321/2015/draws?matchtype=singles,2015,2015-06-08 00:00:00,2020-09-29 11:38:57
625,s-Hertogenbosch,/en/scores/archive/s-hertogenbosch/440/2015/draws?matchtype=singles,2015,2015-06-08 00:00:00,2020-09-29 11:38:59
626,Halle,/en/scores/archive/halle/500/2015/draws?matchtype=singles,2015,2015-06-15 00:00:00,2020-09-29 11:39:01
627,London / Queens Club,/en/scores/archive/london/311/2015/draws?matchtype=singles,2015,2015-06-15 00:00:00,2020-09-29 11:39:02
628,Nottingham,/en/scores/archive/nottingham/741/2015/draws?matchtype=singles,2015,2015-06-21 00:00:00,2020-09-29 11:39:05
629,Wimbledon,/en/scores/archive/wimbledon/540/2015/draws?matchtype=singles,2015,2015-06-29 00:00:00,2020-09-29 11:39:11
630,Newport,/en/scores/archive/newport/315/2015/draws?matchtype=singles,2015,2015-07-13 00:00:00,2020-09-29 11:39:13
631,Bogota,/en/scores/archive/bogota/6718/2015/draws?matchtype=singles,2015,2015-07-20 00:00:00,2020-09-29 11:39:14
633,Umag,/en/scores/archive/umag/439/2015/draws?matchtype=singles,2015,2015-07-20 00:00:00,2020-09-29 11:39:18
634,Hamburg,/en/scores/archive/hamburg/414/2015/draws?matchtype=singles,2015,2015-07-27 00:00:00,2020-09-29 11:39:20
635,Atlanta,/en/scores/archive/atlanta/6116/2015/draws?matchtype=singles,2015,2015-07-27 00:00:00,2020-09-29 11:39:22
636,Gstaad,/en/scores/archive/gstaad/314/2015/draws?matchtype=singles,2015,2015-07-27 00:00:00,2020-09-29 11:39:24
637,Washington,/en/scores/archive/washington/418/2015/draws?matchtype=singles,2015,2015-08-03 00:00:00,2020-09-29 11:39:27
638,Kitzbuhel,/en/scores/archive/kitzbuhel/319/2015/draws?matchtype=singles,2015,2015-08-03 00:00:00,2020-09-29 11:39:29
639,ATP Masters 1000 Canada,/en/scores/archive/montreal/421/2015/draws?matchtype=singles,2015,2015-08-10 00:00:00,2020-09-29 11:39:32
641,Winston-Salem,/en/scores/archive/winston-salem/6242/2015/draws?matchtype=singles,2015,2015-08-23 00:00:00,2020-09-29 11:39:38
642,US Open,/en/scores/archive/us-open/560/2015/draws?matchtype=singles,2015,2015-08-31 00:00:00,2020-09-29 11:39:43
643,St. Petersburg,/en/scores/archive/st-petersburg/568/2015/draws?matchtype=singles,2015,2015-09-21 00:00:00,2020-09-29 11:39:45
644,Metz,/en/scores/archive/metz/341/2015/draws?matchtype=singles,2015,2015-09-21 00:00:00,2020-09-29 11:39:47
645,Kuala Lumpur,/en/scores/archive/kuala-lumpur/6003/2015/draws?matchtype=singles,2015,2015-09-28 00:00:00,2020-09-29 11:39:49
646,Shenzhen,/en/scores/archive/shenzhen/6967/2015/draws?matchtype=singles,2015,2015-09-28 00:00:00,2020-09-29 11:39:51
647,Beijing,/en/scores/archive/beijing/747/2015/draws?matchtype=singles,2015,2015-10-05 00:00:00,2020-09-29 11:39:52
648,Tokyo,/en/scores/archive/tokyo/329/2015/draws?matchtype=singles,2015,2015-10-05 00:00:00,2020-09-29 11:39:54
649,ATP Masters 1000 Shanghai,/en/scores/archive/shanghai/5014/2015/draws?matchtype=singles,2015,2015-10-11 00:00:00,2020-09-29 11:39:57
650,Vienna,/en/scores/archive/vienna/337/2015/draws?matchtype=singles,2015,2015-10-19 00:00:00,2020-09-29 11:39:59
651,Moscow,/en/scores/archive/moscow/438/2015/draws?matchtype=singles,2015,2015-10-19 00:00:00,2020-09-29 11:40:01
653,Basel,/en/scores/archive/basel/328/2015/draws?matchtype=singles,2015,2015-10-26 00:00:00,2020-09-29 11:40:05
654,Valencia,/en/scores/archive/valencia/573/2015/draws?matchtype=singles,2015,2015-10-26 00:00:00,2020-09-29 11:40:07
656,ATP Finals,/en/scores/archive/atp-finals/605/2015/draws?matchtype=singles,2015,2015-11-15 00:00:00,2020-09-29 11:40:11
657,Doha,/en/scores/archive/doha/451/2016/draws?matchtype=singles,2016,2016-01-04 00:00:00,2020-09-29 11:40:13
658,Chennai,/en/scores/archive/chennai/891/2016/draws?matchtype=singles,2016,2016-01-04 00:00:00,2020-09-29 11:40:15
659,Brisbane,/en/scores/archive/brisbane/339/2016/draws?matchtype=singles,2016,2016-01-04 00:00:00,2020-09-29 11:40:17
660,Auckland,/en/scores/archive/auckland/301/2016/draws?matchtype=singles,2016,2016-01-11 00:00:00,2020-09-29 11:40:19
661,Sydney,/en/scores/archive/sydney/338/2016/draws?matchtype=singles,2016,2016-01-11 00:00:00,2020-09-29 11:40:21
662,Australian Open,/en/scores/archive/australian-open/580/2016/draws?matchtype=singles,2016,2016-01-18 00:00:00,2020-09-29 11:40:27
663,Montpellier,/en/scores/archive/montpellier/375/2016/draws?matchtype=singles,2016,2016-02-01 00:00:00,2020-09-29 11:40:29
664,Quito,/en/scores/archive/quito/7161/2016/draws?matchtype=singles,2016,2016-02-01 00:00:00,2020-09-29 11:40:31
665,Sofia,/en/scores/archive/sofia/7434/2016/draws?matchtype=singles,2016,2016-02-01 00:00:00,2020-09-29 11:40:33
667,Memphis,/en/scores/archive/memphis/424/2016/draws?matchtype=singles,2016,2016-02-08 00:00:00,2020-09-29 11:40:37
668,Buenos Aires,/en/scores/archive/buenos-aires/506/2016/draws?matchtype=singles,2016,2016-02-08 00:00:00,2020-09-29 11:40:39
669,Rio de Janeiro,/en/scores/archive/rio-de-janeiro/6932/2016/draws?matchtype=singles,2016,2016-02-15 00:00:00,2020-09-29 11:40:41
670,Marseille,/en/scores/archive/marseille/496/2016/draws?matchtype=singles,2016,2016-02-15 00:00:00,2020-09-29 11:40:43
671,Delray Beach,/en/scores/archive/delray-beach/499/2016/draws?matchtype=singles,2016,2016-02-15 00:00:00,2020-09-29 11:40:45
672,Dubai,/en/scores/archive/dubai/495/2016/draws?matchtype=singles,2016,2016-02-22 00:00:00,2020-09-29 11:40:47
673,Acapulco,/en/scores/archive/acapulco/807/2016/draws?matchtype=singles,2016,2016-02-22 00:00:00,2020-09-29 11:40:49
674,Sao Paulo,/en/scores/archive/sao-paulo/533/2016/draws?matchtype=singles,2016,2016-02-22 00:00:00,2020-09-29 11:40:51
676,ATP Masters 1000 Miami,/en/scores/archive/miami/403/2016/draws?matchtype=singles,2016,2016-03-23 00:00:00,2020-09-29 11:41:01
677,Houston,/en/scores/archive/houston/717/2016/draws?matchtype=singles,2016,2016-04-04 00:00:00,2020-09-29 11:41:03
