"id","tournament_id","player1_id","player2_id","round_num","winner_id"
19148,434,519,417,2,519
19149,434,158,7,2,158
19150,434,476,47,2,47
19151,434,475,597,2,475
19152,434,479,36,2,36
19153,434,43,84,2,43
19154,434,386,93,2,386
19155,434,319,178,2,178
19156,434,481,61,2,61
19157,434,371,358,2,371
19158,434,83,397,2,397
19159,434,50,516,2,516
19160,434,491,212,2,212
19161,434,28,157,2,28
19162,434,17,321,2,321
19163,434,395,587,2,395
19164,434,159,244,2,244
19165,434,69,26,2,69
19166,434,75,27,2,75
19167,434,25,473,2,473
19168,434,62,104,2,62
19169,434,176,49,2,176
19170,434,44,333,2,44
19171,434,6,194,2,6
19172,434,87,169,2,87
19173,434,99,520,2,520
19174,434,486,10,2,10
19175,434,336,401,2,401
19176,434,66,167,2,167
19177,434,1,55,3,1
19178,434,97,519,3,97
19179,434,158,47,3,47
19180,434,475,36,3,36
19181,434,43,386,3,43
19182,434,178,61,3,178
19183,434,371,397,3,397
19184,434,516,212,3,212
19185,434,28,321,3,28
19186,434,395,244,3,244
19187,434,69,75,3,69
19188,434,473,62,3,62
19189,434,176,44,3,176
19190,434,6,87,3,87
19191,434,520,10,3,10
19192,434,401,167,3,167
19193,434,1,97,4,1
19194,434,47,36,4,36
19195,434,43,178,4,43
19196,434,397,212,4,212
19197,434,28,244,4,28
19198,434,69,62,4,62
19199,434,176,87,4,176
19200,434,10,167,4,167
19201,434,1,36,5,1
19202,434,43,212,5,212
19203,434,28,62,5,28
19204,434,176,167,5,176
19205,434,1,212,6,212
19206,434,28,176,6,176
19207,434,212,176,7,176
19208,435,1,34,1,1
19209,435,317,250,1,250
19210,435,84,511,1,511
19211,435,34,584,1,584
19212,435,319,34,1,319
19213,435,491,26,1,491
19214,435,576,44,1,576
19215,435,34,397,1,397
19216,435,69,34,1,69
19217,435,101,520,1,520
19218,435,534,16,1,534
19219,435,34,321,1,321
19220,435,62,34,1,62
19221,435,262,318,1,318
19222,435,519,305,1,305
19223,435,34,169,1,169
19224,435,104,34,1,104
19225,435,399,214,1,399
19226,435,75,476,1,476
19227,435,34,110,1,110
19228,435,50,34,1,50
19229,435,405,533,1,533
19230,435,382,527,1,527
19231,435,34,61,1,61
19232,435,417,34,1,417
19233,435,515,7,1,7
19234,435,49,479,1,479
19235,435,34,336,1,336
19236,435,80,34,1,80
19237,435,378,18,1,378
19238,435,302,327,1,302
19239,435,34,212,1,212
19240,435,244,34,1,244
19241,435,165,493,1,493
19242,435,502,386,1,386
19243,435,34,333,1,333
19244,435,27,34,1,27
19245,435,17,11,1,17
19246,435,21,178,1,21
19247,435,34,371,1,371
19248,435,47,34,1,47
19249,435,4,538,1,538
19250,435,430,496,1,496
19251,435,34,97,1,97
19252,435,25,34,1,25
19253,435,311,408,1,408
19254,435,358,66,1,358
19255,435,34,28,1,28
19256,435,36,34,1,36
19257,435,83,161,1,161
19258,435,473,587,1,473
19259,435,34,93,1,93
19260,435,99,34,1,99
19261,435,401,198,1,401
19262,435,715,232,1,232
19263,435,34,158,1,158
19264,435,6,34,1,6
19265,435,403,46,1,46
19266,435,340,194,1,340
19267,435,34,395,1,395
19268,435,55,34,1,55
19269,435,594,65,1,65
19270,435,480,159,1,159
19271,435,34,43,1,43
19272,435,1,250,2,1
19273,435,511,584,2,511
19274,435,319,491,2,319
19275,435,576,397,2,397
19276,435,69,520,2,69
19277,435,534,321,2,534
19278,435,62,318,2,62
19279,435,305,169,2,169
19280,435,104,399,2,104
19281,435,476,110,2,110
19282,435,50,533,2,533
19283,435,527,61,2,61
19284,435,417,7,2,7
19285,435,479,336,2,479
19286,435,80,378,2,378
19287,435,302,212,2,302
19288,435,244,493,2,244
19289,435,386,333,2,333
19290,435,27,17,2,17
19291,435,21,371,2,371
19292,435,47,538,2,47
19293,435,496,97,2,97
19294,435,25,408,2,408
19295,435,358,28,2,28
19296,435,36,161,2,36
19297,435,473,93,2,473
19298,435,99,401,2,99
19299,435,232,158,2,158
19300,435,6,46,2,6
19301,435,340,395,2,340
19302,435,55,65,2,55
19303,435,159,43,2,43
19304,435,1,511,3,1
19305,435,319,397,3,397
19306,435,69,534,3,69
19307,435,62,169,3,169
19308,435,104,110,3,104
19309,435,533,61,3,61
19310,435,7,479,3,7
19311,435,378,302,3,378
19312,435,244,333,3,244
19313,435,17,371,3,371
19314,435,47,97,3,97
19315,435,408,28,3,28
19316,435,36,473,3,36
19317,435,99,158,3,158
19318,435,6,340,3,6
19319,435,55,43,3,43
19320,435,1,397,4,397
19321,435,69,169,4,69
19322,435,104,61,4,104
19323,435,7,378,4,378
19324,435,244,371,4,244
19325,435,97,28,4,28
19326,435,36,158,4,158
19327,435,6,43,4,43
19328,435,397,69,5,397
19329,435,104,378,5,104
19330,435,244,28,5,244
19331,435,158,43,5,43
19332,435,397,104,6,104
19333,435,244,43,6,43
19334,435,104,43,7,43
19335,436,371,34,1,371
19336,436,164,479,1,164
19337,436,610,279,1,610
19338,436,334,26,1,26
19339,436,86,34,1,86
19340,436,715,21,1,715
19341,436,511,560,1,560
19342,436,106,25,1,25
19343,436,506,502,1,502
19344,436,746,520,1,746
19345,436,545,214,1,214
19346,436,34,417,1,417
19347,436,99,49,1,99
19348,436,151,109,1,151
19349,436,18,594,1,18
19350,436,34,397,1,397
19351,436,371,164,2,371
19352,436,610,26,2,26
19353,436,86,715,2,715
19354,436,560,25,2,560
19355,436,502,746,2,502
19356,436,214,417,2,417
19357,436,99,151,2,99
19358,436,18,397,2,18
19359,436,371,26,3,371
19360,436,715,560,3,715
19361,436,502,417,3,417
19362,436,99,18,3,99
19363,436,371,715,4,371
19364,436,417,99,4,99
19365,436,371,99,5,99
19366,437,10,34,1,10
19367,437,603,327,1,327
19368,437,584,421,1,584
19369,437,14,358,1,14
19370,437,75,34,1,75
19371,437,46,480,1,46
19372,437,288,538,1,288
19373,437,302,378,1,302
19374,437,11,16,1,11
19375,437,77,338,1,338
19376,437,380,582,1,582
19377,437,34,93,1,93
19378,437,534,189,1,534
19379,437,749,175,1,175
19380,437,83,103,1,103
19381,437,34,62,1,62
19382,437,10,327,2,10
19383,437,584,14,2,14
19384,437,75,46,2,75
19385,437,288,302,2,288
19386,437,11,338,2,11
19387,437,582,93,2,93
19388,437,534,175,2,534
19389,437,103,62,2,62
19390,437,10,14,3,10
19391,437,75,288,3,288
19392,437,11,93,3,93
19393,437,534,62,3,62
19394,437,10,288,4,288
19395,437,93,62,4,62
19396,437,288,62,5,288
19397,438,1,34,1,1
19398,438,333,358,1,333
19399,438,87,99,1,87
19400,438,93,417,1,417
19401,438,47,336,1,47
19402,438,473,161,1,473
19403,438,319,159,1,319
19404,438,34,212,1,212
19405,438,28,34,1,28
19406,438,527,80,1,80
19407,438,7,384,1,7
19408,438,110,6,1,110
19409,438,158,318,1,158
19410,438,395,62,1,62
19411,438,401,75,1,75
19412,438,34,244,1,244
19413,438,169,34,1,169
19414,438,533,55,1,55
19415,438,547,321,1,321
19416,438,16,69,1,16
19417,438,27,340,1,27
19418,438,83,50,1,83
19419,438,519,25,1,519
19420,438,34,176,1,176
19421,438,36,34,1,36
19422,438,194,491,1,491
19423,438,378,628,1,378
19424,438,17,371,1,371
19425,438,10,66,1,10
19426,438,164,421,1,421
19427,438,11,584,1,584
19428,438,34,43,1,43
19429,438,1,333,2,1
19430,438,87,417,2,417
19431,438,47,473,2,473
19432,438,319,212,2,212
19433,438,28,80,2,28
19434,438,7,110,2,110
19435,438,158,62,2,158
19436,438,75,244,2,244
19437,438,169,55,2,55
19438,438,321,16,2,321
19439,438,27,83,2,27
19440,438,519,176,2,176
19441,438,36,491,2,36
19442,438,378,371,2,378
19443,438,10,421,2,10
19444,438,584,43,2,43
19445,438,1,417,3,1
19446,438,473,212,3,473
19447,438,28,110,3,110
19448,438,158,244,3,244
19449,438,55,321,3,55
19450,438,27,176,3,176
19451,438,36,378,3,36
19452,438,10,43,3,10
19453,438,1,473,4,1
19454,438,110,244,4,110
19455,438,55,176,4,176
19456,438,36,10,4,36
19457,438,1,110,5,1
19458,438,176,36,5,176
19459,438,1,176,6,1
19460,439,104,34,1,104
19461,439,399,66,1,399
19462,439,11,103,1,103
19463,439,34,340,1,340
19464,439,93,34,1,93
19465,439,18,421,1,421
19466,439,576,382,1,382
19467,439,34,27,1,27
19468,439,371,34,1,371
19469,439,46,401,1,401
19470,439,408,327,1,327
19471,439,34,80,1,80
19472,439,50,34,1,50
19473,439,26,538,1,26
19474,439,159,338,1,159
19475,439,34,417,1,417
19476,439,47,34,1,47
19477,439,584,515,1,584
19478,439,384,87,1,87
19479,439,34,25,1,25
19480,439,55,34,1,55
19481,439,288,605,1,288
19482,439,491,76,1,491
19483,439,34,28,1,28
19484,439,61,34,1,61
19485,439,689,673,1,689
19486,439,7,51,1,7
19487,439,34,395,1,395
19488,439,75,34,1,75
19489,439,83,534,1,83
19490,439,178,358,1,178
19491,439,34,176,1,176
19492,439,104,399,2,399
19493,439,103,340,2,340
19494,439,93,421,2,93
19495,439,382,27,2,27
19496,439,371,401,2,371
19497,439,327,80,2,80
19498,439,50,26,2,50
19499,439,159,417,2,417
19500,439,47,584,2,47
19501,439,87,25,2,87
19502,439,55,288,2,288
19503,439,491,28,2,28
19504,439,61,689,2,61
19505,439,7,395,2,7
19506,439,75,83,2,75
19507,439,178,176,2,176
19508,439,399,340,3,340
19509,439,93,27,3,27
19510,439,371,80,3,371
19511,439,50,417,3,417
19512,439,47,87,3,47
19513,439,288,28,3,288
19514,439,61,7,3,7
19515,439,75,176,3,176
19516,439,340,27,4,27
19517,439,371,417,4,371
19518,439,47,288,4,47
19519,439,7,176,4,176
19520,439,27,371,5,371
19521,439,47,176,5,176
19522,439,371,176,6,176
19523,440,169,34,1,169
19524,440,533,232,1,232
19525,440,663,23,1,23
19526,440,14,318,1,14
19527,440,333,34,1,333
19528,440,189,527,1,527
19529,440,645,17,1,17
19530,440,610,321,1,321
19531,440,161,519,1,161
19532,440,302,380,1,302
19533,440,317,250,1,250
19534,440,34,6,1,6
19535,440,582,164,1,164
19536,440,165,194,1,194
19537,440,473,84,1,473
19538,440,34,69,1,69
19539,440,169,232,2,169
19540,440,23,14,2,14
19541,440,333,527,2,527
19542,440,17,321,2,321
19543,440,161,302,2,161
19544,440,250,6,2,250
19545,440,164,194,2,194
19546,440,473,69,2,69
19547,440,169,14,3,14
19548,440,527,321,3,321
19549,440,161,250,3,250
19550,440,194,69,3,69
19551,440,14,321,4,14
19552,440,250,69,4,250
19553,440,14,250,5,250
19554,441,169,34,1,169
19555,441,57,534,1,534
19556,441,194,302,1,194
19557,441,164,378,1,164
19558,441,27,34,1,27
19559,441,187,488,1,488
19560,441,189,161,1,161
19561,441,384,333,1,384
19562,441,321,496,1,321
19563,441,519,269,1,519
19564,441,87,473,1,87
19565,441,34,397,1,397
19566,441,319,23,1,319
19567,441,380,399,1,399
19568,441,491,401,1,401
19569,441,34,158,1,158
19570,441,169,534,2,169
19571,441,194,164,2,194
19572,441,27,488,2,27
19573,441,161,384,2,161
19574,441,321,519,2,321
19575,441,87,397,2,397
19576,441,319,399,2,319
19577,441,401,158,2,401
19578,441,169,194,3,194
19579,441,27,161,3,27
19580,441,321,397,3,397
19581,441,319,401,3,401
19582,441,194,27,4,27
19583,441,397,401,4,397
19584,441,27,397,5,397
19585,442,104,34,1,104
19586,442,317,584,1,584
19587,442,527,583,1,527
19588,442,576,75,1,75
19589,442,6,34,1,6
19590,442,408,382,1,408
19591,442,83,11,1,11
19592,442,358,288,1,288
19593,442,336,103,1,103
19594,442,17,88,1,17
19595,442,26,750,1,26
19596,442,34,110,1,110
19597,442,318,344,1,344
19598,442,66,84,1,66
19599,442,7,178,1,7
19600,442,34,10,1,10
19601,442,104,584,2,104
19602,442,527,75,2,527
19603,442,6,408,2,6
19604,442,11,288,2,288
19605,442,103,17,2,103
19606,442,26,110,2,110
19607,442,344,66,2,344
19608,442,7,10,2,10
19609,442,104,527,3,104
19610,442,6,288,3,6
19611,442,103,110,3,103
19612,442,344,10,3,10
19613,442,104,6,4,104
19614,442,103,10,4,10
19615,442,104,10,5,10
19616,443,1,34,1,1
19617,443,55,656,1,55
19618,443,232,93,1,232
19619,443,4,10,1,10
19620,443,47,491,1,47
19621,443,17,25,1,25
19622,443,11,319,1,11
19623,443,34,36,1,36
19624,443,43,34,1,43
19625,443,519,321,1,321
19626,443,50,318,1,50
19627,443,336,69,1,69
19628,443,169,417,1,417
19629,443,62,594,1,62
19630,443,395,97,1,395
19631,443,34,28,1,28
19632,443,176,34,1,176
19633,443,402,75,1,75
19634,443,110,333,1,333
19635,443,302,371,1,371
19636,443,397,6,1,397
19637,443,187,288,1,288
19638,443,533,66,1,66
19639,443,34,104,1,104
19640,443,244,34,1,244
19641,443,168,358,1,358
19642,443,99,14,1,99
19643,443,83,158,1,83
19644,443,61,378,1,61
19645,443,161,80,1,161
19646,443,159,384,1,384
19647,443,34,167,1,167
19648,443,1,55,2,55
19649,443,232,10,2,10
19650,443,47,25,2,25
19651,443,11,36,2,36
19652,443,43,321,2,43
19653,443,50,69,2,69
19654,443,417,62,2,62
19655,443,395,28,2,28
19656,443,176,75,2,176
19657,443,333,371,2,333
19658,443,397,288,2,397
19659,443,66,104,2,104
19660,443,244,358,2,358
19661,443,99,83,2,83
19662,443,61,161,2,61
19663,443,384,167,2,167
19664,443,55,10,3,10
19665,443,25,36,3,36
19666,443,43,69,3,43
19667,443,62,28,3,28
19668,443,176,333,3,176
19669,443,397,104,3,104
19670,443,358,83,3,83
19671,443,61,167,3,61
19672,443,10,36,4,10
19673,443,43,28,4,28
19674,443,176,104,4,176
19675,443,83,61,4,83
19676,443,10,28,5,10
19677,443,176,83,5,176
19678,443,10,176,6,176
19679,444,1,34,1,1
19680,444,421,93,1,421
19681,444,304,319,1,319
19682,444,178,10,1,10
19683,444,158,542,1,158
19684,444,62,378,1,62
19685,444,66,99,1,66
19686,444,34,28,1,28
19687,444,104,34,1,104
19688,444,318,25,1,25
19689,444,7,515,1,7
19690,444,27,47,1,27
19691,444,250,161,1,161
19692,444,473,87,1,87
19693,444,110,6,1,110
19694,444,34,176,1,176
19695,444,212,34,1,212
19696,444,382,533,1,382
19697,444,417,75,1,75
19698,444,336,371,1,336
19699,444,61,26,1,61
19700,444,50,168,1,50
19701,444,80,491,1,80
19702,444,34,43,1,43
19703,444,36,34,1,36
19704,444,232,395,1,395
19705,444,187,55,1,55
19706,444,97,244,1,244
19707,444,397,333,1,333
19708,444,582,69,1,69
19709,444,384,500,1,500
19710,444,34,167,1,167
19711,444,1,421,2,1
19712,444,319,10,2,319
19713,444,158,62,2,62
19714,444,66,28,2,28
19715,444,104,25,2,104
19716,444,7,27,2,27
19717,444,161,87,2,87
19718,444,110,176,2,176
19719,444,212,382,2,212
19720,444,75,336,2,75
19721,444,61,50,2,50
19722,444,80,43,2,80
19723,444,36,395,2,395
19724,444,55,244,2,244
19725,444,333,69,2,69
19726,444,500,167,2,167
19727,444,1,319,3,1
19728,444,62,28,3,28
19729,444,104,27,3,104
19730,444,87,176,3,176
19731,444,212,75,3,75
19732,444,50,80,3,80
19733,444,395,244,3,395
19734,444,69,167,3,167
19735,444,1,28,4,28
19736,444,104,176,4,176
19737,444,75,80,4,75
19738,444,395,167,4,167
19739,444,28,176,5,176
19740,444,75,167,5,167
19741,444,176,167,6,176
19742,445,169,34,1,169
19743,445,21,496,1,21
19744,445,17,534,1,534
19745,445,506,161,1,161
19746,445,417,34,1,417
19747,445,311,667,1,667
19748,445,302,403,1,302
19749,445,46,491,1,46
19750,445,250,194,1,194
19751,445,515,84,1,515
19752,445,488,576,1,576
19753,445,34,27,1,27
19754,445,473,198,1,473
19755,445,16,317,1,16
19756,445,327,401,1,401
19757,445,34,397,1,397
19758,445,169,21,2,21
19759,445,534,161,2,161
19760,445,417,667,2,417
19761,445,302,46,2,302
19762,445,194,515,2,515
19763,445,576,27,2,576
19764,445,473,16,2,473
19765,445,401,397,2,397
19766,445,21,161,3,21
19767,445,417,302,3,417
19768,445,515,576,3,576
19769,445,473,397,3,473
19770,445,21,417,4,417
19771,445,576,473,4,473
19772,445,417,473,5,417
19773,446,421,34,1,421
19774,446,527,7,1,527
19775,446,178,44,1,178
19776,446,380,49,1,380
19777,446,97,34,1,97
19778,446,205,23,1,23
19779,446,584,408,1,584
19780,446,18,66,1,18
19781,446,110,24,1,110
19782,446,232,164,1,164
19783,446,519,11,1,11
19784,446,34,99,1,99
19785,446,6,386,1,386
19786,446,520,83,1,83
19787,446,538,26,1,538
19788,446,34,69,1,69
19789,446,421,527,2,421
19790,446,178,380,2,380
19791,446,97,23,2,97
19792,446,584,18,2,584
19793,446,110,164,2,164
19794,446,11,99,2,11
19795,446,386,83,2,83
19796,446,538,69,2,69
19797,446,421,380,3,421
19798,446,97,584,3,584
19799,446,164,11,3,164
19800,446,83,69,3,83
19801,446,421,584,4,421
19802,446,164,83,4,164
19803,446,421,164,5,421
19804,447,1,17,1,1
19805,447,401,21,1,21
19806,447,664,95,1,95
19807,447,408,55,1,55
19808,447,319,399,1,399
19809,447,159,527,1,527
19810,447,65,386,1,386
19811,447,73,27,1,27
19812,447,397,538,1,397
19813,447,151,14,1,151
19814,447,382,49,1,49
19815,447,178,99,1,99
19816,447,333,83,1,333
19817,447,160,483,1,160
19818,447,25,480,1,25
19819,447,190,169,1,169
19820,447,176,194,1,176
19821,447,93,506,1,93
19822,447,565,250,1,250
19823,447,596,110,1,110
19824,447,75,187,1,75
19825,447,496,679,1,496
19826,447,534,232,1,534
19827,447,594,61,1,61
19828,447,10,262,1,10
19829,447,272,318,1,318
19830,447,338,11,1,11
19831,447,7,395,1,395
19832,447,321,66,1,66
19833,447,482,491,1,491
19834,447,607,715,1,607
19835,447,23,244,1,244
19836,447,28,164,1,164
19837,447,87,205,1,87
19838,447,576,378,1,576
19839,447,354,288,1,288
19840,447,6,44,1,6
19841,447,327,42,1,327
19842,447,746,584,1,584
19843,447,323,371,1,371
19844,447,47,533,1,47
19845,447,77,476,1,476
19846,447,51,84,1,84
19847,447,383,62,1,62
19848,447,80,168,1,168
19849,447,101,311,1,101
19850,447,106,421,1,421
19851,447,519,104,1,104
19852,447,36,46,1,36
19853,447,473,380,1,473
19854,447,16,317,1,16
19855,447,403,50,1,50
19856,447,417,358,1,358
19857,447,161,479,1,161
19858,447,384,48,1,48
19859,447,481,158,1,158
19860,447,69,520,1,69
19861,447,20,108,1,108
19862,447,515,60,1,515
19863,447,198,97,1,97
19864,447,336,18,1,336
19865,447,302,26,1,302
19866,447,511,611,1,511
19867,447,103,167,1,167
19868,447,1,21,2,1
19869,447,95,55,2,55
19870,447,399,527,2,527
19871,447,386,27,2,27
19872,447,397,151,2,397
19873,447,49,99,2,99
19874,447,333,160,2,333
19875,447,25,169,2,169
19876,447,176,93,2,176
19877,447,250,110,2,110
19878,447,75,496,2,75
19879,447,534,61,2,61
19880,447,10,318,2,10
19881,447,11,395,2,395
19882,447,66,491,2,491
19883,447,607,244,2,244
19884,447,164,87,2,164
19885,447,576,288,2,288
19886,447,6,327,2,6
19887,447,584,371,2,371
19888,447,47,476,2,47
19889,447,84,62,2,62
19890,447,168,101,2,168
19891,447,421,104,2,104
19892,447,36,473,2,36
19893,447,16,50,2,50
19894,447,358,161,2,161
19895,447,48,158,2,158
19896,447,69,108,2,69
19897,447,515,97,2,97
19898,447,336,302,2,336
19899,447,511,167,2,167
19900,447,1,55,3,1
19901,447,527,27,3,27
19902,447,397,99,3,397
19903,447,333,169,3,333
19904,447,176,110,3,176
19905,447,75,61,3,61
19906,447,10,395,3,10
19907,447,491,244,3,244
19908,447,164,288,3,288
19909,447,6,371,3,371
19910,447,47,62,3,62
19911,447,168,104,3,104
19912,447,36,50,3,36
19913,447,161,158,3,161
19914,447,69,97,3,69
19915,447,336,167,3,167
19916,447,1,27,4,1
19917,447,397,333,4,397
19918,447,176,61,4,176
19919,447,10,244,4,10
19920,447,288,371,4,288
19921,447,62,104,4,104
19922,447,36,161,4,36
19923,447,69,167,4,167
19924,447,1,397,5,1
19925,447,176,10,5,176
19926,447,288,104,5,104
19927,447,36,167,5,36
19928,447,1,176,6,176
19929,447,104,36,6,104
19930,447,176,104,7,176
19931,448,167,34,1,167
19932,448,234,686,1,234
19933,448,157,17,1,157
19934,448,174,395,1,174
19935,448,397,34,1,397
19936,448,187,87,1,87
19937,448,590,194,1,590
19938,448,164,47,1,164
19939,448,27,178,1,27
19940,448,302,496,1,302
19941,448,333,358,1,333
19942,448,34,61,1,61
19943,448,321,617,1,321
19944,448,51,44,1,44
19945,448,378,741,1,378
19946,448,34,244,1,244
19947,448,167,234,2,167
19948,448,157,174,2,157
19949,448,397,87,2,397
19950,448,590,164,2,164
19951,448,27,302,2,27
19952,448,333,61,2,333
19953,448,321,44,2,321
19954,448,378,244,2,244
19955,448,167,157,3,167
19956,448,397,164,3,397
19957,448,27,333,3,333
19958,448,321,244,3,244
19959,448,167,397,4,167
19960,448,333,244,4,333
19961,448,167,333,5,167
19962,449,43,34,1,43
19963,449,190,715,1,190
19964,449,648,519,1,519
19965,449,476,83,1,476
19966,449,250,379,1,250
19967,449,403,159,1,403
19968,449,232,594,1,232
19969,449,34,319,1,319
19970,449,36,34,1,36
19971,449,538,584,1,584
19972,449,165,576,1,576
19973,449,382,66,1,66
19974,449,75,621,1,75
19975,449,160,60,1,60
19976,449,338,405,1,338
19977,449,34,504,1,504
19978,449,97,34,1,97
19979,449,46,380,1,46
19980,449,520,506,1,520
19981,449,305,55,1,55
19982,449,473,49,1,473
19983,449,21,166,1,166
19984,449,14,533,1,533
19985,449,34,212,1,212
19986,449,158,34,1,158
19987,449,401,266,1,401
19988,449,168,18,1,168
19989,449,20,336,1,336
19990,449,534,54,1,534
19991,449,751,23,1,23
19992,449,262,574,1,262
19993,449,34,28,1,28
19994,449,43,190,2,43
19995,449,519,476,2,519
19996,449,250,403,2,403
19997,449,232,319,2,319
19998,449,36,584,2,36
19999,449,576,66,2,576
20000,449,75,60,2,60
20001,449,338,504,2,338
20002,449,97,46,2,97
20003,449,520,55,2,520
20004,449,473,166,2,166
20005,449,533,212,2,212
20006,449,158,401,2,158
20007,449,168,336,2,168
20008,449,534,23,2,534
20009,449,262,28,2,28
20010,449,43,519,3,43
20011,449,403,319,3,403
20012,449,36,576,3,36
20013,449,60,338,3,60
20014,449,97,520,3,520
20015,449,166,212,3,212
20016,449,158,168,3,158
20017,449,534,28,3,28
20018,449,43,403,4,43
20019,449,36,60,4,36
20020,449,520,212,4,520
20021,449,158,28,4,158
20022,449,43,36,5,43
20023,449,520,158,5,158
20024,449,43,158,6,43
20025,450,104,533,1,533
20026,450,584,386,1,386
20027,450,16,577,1,16
20028,450,178,187,1,178
20029,450,99,84,1,84
20030,450,44,11,1,11
20031,450,190,18,1,190
20032,450,382,358,1,382
20033,450,527,14,1,14
20034,450,194,628,1,194
20035,450,590,17,1,590
20036,450,476,75,1,476
20037,450,50,95,1,50
20038,450,205,4,1,4
20039,450,26,262,1,26
20040,450,77,10,1,10
20041,450,533,386,2,533
20042,450,16,178,2,16
20043,450,84,11,2,84
20044,450,190,382,2,190
20045,450,14,194,2,14
20046,450,590,476,2,590
20047,450,50,4,2,50
20048,450,26,10,2,10
20049,450,533,16,3,533
20050,450,84,190,3,190
20051,450,14,590,3,14
20052,450,50,10,3,10
20053,450,533,190,4,190
20054,450,14,10,4,10
20055,450,190,10,5,190
20056,451,47,34,1,47
20057,451,66,401,1,401
20058,451,161,93,1,93
20059,451,534,110,1,110
20060,451,417,34,1,417
20061,451,473,168,1,168
20062,451,7,479,1,7
20063,451,25,319,1,25
20064,451,6,538,1,6
20065,451,49,380,1,49
20066,451,384,519,1,384
20067,451,34,27,1,27
20068,451,62,336,1,336
20069,451,159,266,1,159
20070,451,54,338,1,54
20071,451,34,69,1,69
20072,451,47,401,2,401
20073,451,93,110,2,110
20074,451,417,168,2,168
20075,451,7,25,2,25
20076,451,6,49,2,6
20077,451,384,27,2,384
20078,451,336,159,2,159
20079,451,54,69,2,69
20080,451,401,110,3,401
20081,451,168,25,3,168
20082,451,6,384,3,6
20083,451,159,69,3,69
20084,451,401,168,4,168
20085,451,6,69,4,69
20086,451,168,69,5,168
20087,452,1,321,1,1
20088,452,597,106,1,597
20089,452,327,51,1,51
20090,452,49,50,1,50
20091,452,69,168,1,168
20092,452,18,380,1,380
20093,452,486,686,1,686
20094,452,399,397,1,397
20095,452,244,80,1,244
20096,452,323,311,1,311
20097,452,479,262,1,479
20098,452,159,97,1,159
20099,452,62,493,1,62
20100,452,481,607,1,607
20101,452,194,358,1,194
20102,452,93,28,1,28
20103,452,104,746,1,104
20104,452,16,412,1,16
20105,452,318,232,1,232
20106,452,344,319,1,319
20107,452,47,178,1,47
20108,452,664,576,1,576
20109,452,42,60,1,60
20110,452,401,27,1,401
20111,452,61,91,1,61
20112,452,44,46,1,44
20113,452,476,473,1,476
20114,452,66,6,1,6
20115,452,55,65,1,55
20116,452,534,506,1,534
20117,452,21,594,1,594
20118,452,7,212,1,212
20119,452,176,77,1,77
20120,452,496,518,1,496
20121,452,368,408,1,368
20122,452,645,75,1,75
20123,452,99,84,1,99
20124,452,83,20,1,20
20125,452,260,14,1,260
20126,452,520,10,1,520
20127,452,371,354,1,371
20128,452,519,538,1,538
20129,452,384,752,1,384
20130,452,54,395,1,395
20131,452,110,378,1,378
20132,452,483,250,1,483
20133,452,205,23,1,23
20134,452,527,167,1,167
20135,452,36,17,1,36
20136,452,584,87,1,87
20137,452,25,533,1,25
20138,452,302,336,1,336
20139,452,417,636,1,417
20140,452,198,405,1,405
20141,452,338,26,1,338
20142,452,187,158,1,158
20143,452,169,161,1,161
20144,452,382,421,1,382
20145,452,480,272,1,272
20146,452,11,333,1,333
20147,452,288,580,1,288
20148,452,190,515,1,190
20149,452,266,386,1,386
20150,452,403,43,1,43
20151,452,1,597,2,1
20152,452,51,50,2,50
20153,452,168,380,2,168
20154,452,686,397,2,397
20155,452,244,311,2,244
20156,452,479,159,2,159
20157,452,62,607,2,62
20158,452,194,28,2,28
20159,452,104,16,2,104
20160,452,232,319,2,319
20161,452,47,576,2,576
20162,452,60,401,2,401
20163,452,61,44,2,61
20164,452,476,6,2,6
20165,452,55,534,2,534
20166,452,594,212,2,212
20167,452,77,496,2,496
20168,452,368,75,2,75
20169,452,99,20,2,20
20170,452,260,520,2,260
20171,452,371,538,2,371
20172,452,384,395,2,395
20173,452,378,483,2,378
20174,452,23,167,2,23
20175,452,36,87,2,87
20176,452,25,336,2,25
20177,452,417,405,2,417
20178,452,338,158,2,338
20179,452,161,382,2,161
20180,452,272,333,2,333
20181,452,288,190,2,288
20182,452,386,43,2,43
20183,452,1,50,3,1
20184,452,168,397,3,397
20185,452,244,159,3,159
20186,452,62,28,3,28
20187,452,104,319,3,104
20188,452,576,401,3,401
20189,452,61,6,3,6
20190,452,534,212,3,212
20191,452,496,75,3,496
20192,452,20,260,3,20
20193,452,371,395,3,395
20194,452,378,23,3,378
20195,452,87,25,3,25
20196,452,417,338,3,338
20197,452,161,333,3,333
20198,452,288,43,3,43
20199,452,1,397,4,1
20200,452,159,28,4,28
20201,452,104,401,4,104
20202,452,6,212,4,212
20203,452,496,20,4,496
20204,452,395,378,4,395
20205,452,25,338,4,25
20206,452,333,43,4,43
20207,452,1,28,5,1
20208,452,104,212,5,212
20209,452,496,395,5,395
20210,452,25,43,5,43
20211,452,1,212,6,1
20212,452,395,43,6,43
20213,452,1,43,7,43
20214,453,97,214,1,214
20215,453,190,715,1,190
20216,453,350,607,1,607
20217,453,753,405,1,405
20218,453,576,304,1,576
20219,453,594,276,1,276
20220,453,506,383,1,506
20221,453,664,338,1,664
